unit1_x,unit1_y,unit1_z,unit1_yaw,unit2_yaw,road_wheel_angle,curvature,unit1_pitch,unit1_velocity,left_boundary_x,left_boundary_y,right_boundary_x,right_boundary_y,s
-74.839213,338.748291,227.553055,-3.105991,-3.106718,-0.006018,-0.001308,0.008818,3.785555,-74.741850,336.014662,-74.937638,341.511753,1.195726
-74.938794,338.744751,227.552162,-3.106129,-3.106719,-0.006758,-0.001469,0.008808,3.772368,-74.841811,336.011175,-75.036903,341.510066,1.295369
-75.038376,338.741226,227.551267,-3.106284,-3.106723,-0.007506,-0.001632,0.008798,3.759055,-74.941818,336.007686,-75.136122,341.508408,1.395013
-75.137958,338.737716,227.550370,-3.106455,-3.106732,-0.008256,-0.001795,0.008788,3.745630,-75.041869,336.004196,-75.235296,341.506776,1.494657
-75.237540,338.734225,227.549470,-3.106642,-3.106744,-0.009004,-0.001957,0.008777,3.732106,-75.141963,336.000704,-75.334426,341.505173,1.594301
-75.337123,338.730753,227.548569,-3.106845,-3.106760,-0.009744,-0.002118,0.008767,3.718493,-75.242101,335.997211,-75.433512,341.503594,1.693945
-75.436707,338.727302,227.547665,-3.107064,-3.106781,-0.010473,-0.002277,0.008755,3.704798,-75.342282,335.993716,-75.532553,341.502039,1.793588
-75.536292,338.723874,227.546760,-3.107298,-3.106806,-0.011185,-0.002432,0.008744,3.691026,-75.442505,335.990219,-75.631553,341.500510,1.893232
-75.635878,338.720470,227.545852,-3.107548,-3.106836,-0.011878,-0.002582,0.008732,3.677181,-75.542773,335.986721,-75.730509,341.498996,1.992876
-75.735464,338.717091,227.544942,-3.107813,-3.106872,-0.012546,-0.002728,0.008720,3.663267,-75.643080,335.983222,-75.829421,341.497497,2.092520
-75.835052,338.713739,227.544030,-3.108091,-3.106911,-0.013186,-0.002867,0.008707,3.649286,-75.743424,335.979722,-75.928298,341.496012,2.192163
-75.934640,338.710416,227.543116,-3.108384,-3.106957,-0.013796,-0.002999,0.008694,3.635239,-75.843808,335.976220,-76.027131,341.494540,2.291807
-76.034230,338.707123,227.542200,-3.108689,-3.107007,-0.014370,-0.003124,0.008681,3.621128,-75.944226,335.972717,-76.125931,341.493085,2.391451
-76.133820,338.703860,227.541282,-3.109006,-3.107062,-0.014907,-0.003241,0.008668,3.606953,-76.044675,335.969212,-76.224696,341.491631,2.491095
-76.233411,338.700630,227.540362,-3.109334,-3.107122,-0.015403,-0.003349,0.008654,3.592714,-76.145155,335.965707,-76.323429,341.490179,2.590739
-76.333004,338.697433,227.539440,-3.109673,-3.107189,-0.015856,-0.003447,0.008639,3.578412,-76.245667,335.962219,-76.422131,341.488728,2.690382
-76.432597,338.694271,227.538516,-3.110021,-3.107260,-0.016263,-0.003536,0.008624,3.564046,-76.346204,335.958784,-76.520806,341.487277,2.790026
-76.532192,338.691143,227.537590,-3.110377,-3.107336,-0.016621,-0.003614,0.008609,3.549616,-76.446765,335.955349,-76.619458,341.485827,2.889670
-76.631788,338.688051,227.536663,-3.110741,-3.107418,-0.016929,-0.003681,0.008594,3.535121,-76.547347,335.951912,-76.718087,341.484377,2.989314
-76.731385,338.684996,227.535734,-3.111111,-3.107505,-0.017184,-0.003736,0.008578,3.520561,-76.647947,335.948515,-76.816697,341.482927,3.088958
-76.830983,338.681977,227.534804,-3.111485,-3.107596,-0.017384,-0.003780,0.008561,3.505936,-76.748561,335.945212,-76.915295,341.481477,3.188601
-76.930582,338.678997,227.533872,-3.111863,-3.107692,-0.017528,-0.003811,0.008545,3.491244,-76.849185,335.941909,-77.013877,341.479915,3.288245
-77.030182,338.676054,227.532938,-3.112244,-3.107793,-0.017613,-0.003829,0.008528,3.476485,-76.949818,335.938605,-77.112449,341.478340,3.387889
-77.129784,338.673149,227.532003,-3.112626,-3.107899,-0.017639,-0.003835,0.008510,3.461657,-77.050457,335.935352,-77.211018,341.476765,3.487533
-77.229386,338.670282,227.531067,-3.113008,-3.108010,-0.017605,-0.003827,0.008492,3.446761,-77.151098,335.932201,-77.309585,341.475190,3.587177
-77.328990,338.667453,227.530130,-3.113388,-3.108124,-0.017507,-0.003806,0.008473,3.431795,-77.251734,335.929050,-77.408158,341.473615,3.686820
-77.428595,338.664662,227.529191,-3.113766,-3.108243,-0.017347,-0.003771,0.008454,3.416759,-77.352365,335.925900,-77.506735,341.472040,3.786464
-77.528200,338.661908,227.528252,-3.114139,-3.108365,-0.017122,-0.003723,0.008435,3.401652,-77.452983,335.922813,-77.605325,341.470465,3.886108
-77.627807,338.659191,227.527312,-3.114507,-3.108491,-0.016833,-0.003660,0.008415,3.386474,-77.553592,335.919835,-77.703928,341.468889,3.985752
-77.727415,338.656511,227.526371,-3.114868,-3.108620,-0.016478,-0.003582,0.008395,3.371225,-77.654181,335.916857,-77.802548,341.467199,4.085396
-77.827024,338.653866,227.525429,-3.115221,-3.108753,-0.016056,-0.003491,0.008374,3.355905,-77.754749,335.913880,-77.901186,341.465393,4.185039
-77.926633,338.651255,227.524487,-3.115564,-3.108888,-0.015568,-0.003385,0.008353,3.340513,-77.855291,335.910975,-77.999851,341.463587,4.284683
-78.026244,338.648678,227.523544,-3.115895,-3.109025,-0.015012,-0.003264,0.008331,3.325051,-77.955804,335.908174,-78.098550,341.461780,4.384327
-78.125855,338.646134,227.522601,-3.116213,-3.109164,-0.014389,-0.003128,0.008309,3.309519,-78.056281,335.905375,-78.197283,341.459906,4.483971
-78.225467,338.643621,227.521658,-3.116518,-3.109306,-0.013699,-0.002978,0.008286,3.293917,-78.156722,335.902577,-78.296048,341.457860,4.583615
-78.325080,338.641137,227.520715,-3.116806,-3.109447,-0.012940,-0.002813,0.008263,3.278248,-78.257119,335.899876,-78.394861,341.455813,4.683258
-78.424693,338.638681,227.519772,-3.117078,-3.109591,-0.012115,-0.002634,0.008239,3.262511,-78.357476,335.897307,-78.493718,341.453765,4.782902
-78.524308,338.636251,227.518829,-3.117331,-3.109734,-0.011222,-0.002440,0.008215,3.246709,-78.457781,335.894740,-78.592629,341.451699,4.882546
-78.623922,338.633846,227.517886,-3.117564,-3.109878,-0.010261,-0.002231,0.008190,3.230843,-78.558031,335.892174,-78.691588,341.449350,4.982190
-78.723538,338.631462,227.516944,-3.117775,-3.110021,-0.009234,-0.002007,0.008165,3.214913,-78.658221,335.889609,-78.790610,341.446999,5.081834
-78.823153,338.629099,227.516002,-3.117963,-3.110162,-0.008140,-0.001770,0.008139,3.198921,-78.758347,335.887046,-78.889696,341.444647,5.181477
-78.922770,338.626753,227.515062,-3.118127,-3.110303,-0.006981,-0.001518,0.008113,3.182866,-78.858409,335.884484,-78.988851,341.442294,5.281121
-79.022386,338.624422,227.514122,-3.118265,-3.110442,-0.005755,-0.001251,0.008086,3.166748,-78.958358,335.880201,-79.088070,341.439632,5.380765
-79.122003,338.622104,227.513183,-3.118376,-3.110578,-0.004465,-0.000971,0.008059,3.151174,-79.058223,335.875450,-79.187365,341.436904,5.480409
-79.221620,338.619795,227.512246,-3.118458,-3.110711,-0.003111,-0.000676,0.008031,3.136289,-79.158007,335.870585,-79.286741,341.434174,5.580053
-79.321237,338.617493,227.511310,-3.118510,-3.110841,-0.001693,-0.000368,0.008002,3.122090,-79.257705,335.865613,-79.386202,341.431442,5.679696
-79.420855,338.615194,227.510375,-3.118531,-3.110967,-0.000213,-0.000046,0.007973,3.108570,-79.357317,335.860531,-79.485745,341.428443,5.779340
-79.520472,338.612896,227.509442,-3.118519,-3.111088,0.001329,0.000289,0.007944,3.095722,-79.456834,335.855335,-79.585375,341.425263,5.878984
-79.620089,338.610595,227.508511,-3.118473,-3.111204,0.002932,0.000637,0.007914,3.083535,-79.556254,335.850020,-79.685101,341.422080,5.978628
-79.719706,338.608288,227.507582,-3.118392,-3.111314,0.004594,0.000999,0.007883,3.072000,-79.655575,335.844579,-79.784926,341.418894,6.078272
-79.819323,338.605971,227.506656,-3.118274,-3.111418,0.006316,0.001373,0.007852,3.061104,-79.754790,335.839013,-79.884850,341.415513,6.177915
-79.918939,338.603640,227.505731,-3.118118,-3.111515,0.008095,0.001760,0.007821,3.050834,-79.853895,335.833319,-79.984872,341.411803,6.277559
-80.018556,338.601292,227.504809,-3.117922,-3.111603,0.009930,0.002159,0.007789,3.041174,-79.952886,335.827487,-80.085007,341.408088,6.377203
-80.118171,338.598922,227.503890,-3.117687,-3.111685,0.011821,0.002570,0.007756,3.032108,-80.051763,335.821519,-80.185250,341.404370,6.476847
-80.217786,338.596527,227.502974,-3.117410,-3.111757,0.013766,0.002993,0.007723,3.023619,-80.150518,335.815407,-80.285608,341.400559,6.576490
-80.317400,338.594102,227.502060,-3.117090,-3.111820,0.015764,0.003427,0.007689,3.015688,-80.249148,335.809154,-80.386073,341.396235,6.676134
-80.417014,338.591643,227.501150,-3.116727,-3.111873,0.017813,0.003873,0.007654,3.008294,-80.347652,335.802751,-80.486659,341.391905,6.775778
-80.516626,338.589145,227.500243,-3.116318,-3.111915,0.019913,0.004329,0.007619,3.001417,-80.446020,335.796196,-80.587370,341.387571,6.875422
-80.616238,338.586605,227.499340,-3.115863,-3.111945,0.022061,0.004797,0.007584,2.995035,-80.544253,335.789477,-80.688210,341.383231,6.975066
-80.715848,338.584017,227.498440,-3.115362,-3.111964,0.024257,0.005274,0.007548,2.989124,-80.642348,335.782603,-80.789159,341.378254,7.074709
-80.815457,338.581376,227.497545,-3.114812,-3.111970,0.026499,0.005762,0.007512,2.983663,-80.740297,335.775559,-80.890242,341.373226,7.174353
-80.915064,338.578679,227.496653,-3.114213,-3.111962,0.028786,0.006260,0.007475,2.978628,-80.838099,335.768355,-80.991459,341.368192,7.273997
-81.014670,338.575919,227.495765,-3.113564,-3.111941,0.031116,0.006766,0.007437,2.973996,-80.935750,335.760978,-81.092813,341.363150,7.373641
-81.114273,338.573092,227.494882,-3.112864,-3.111905,0.033487,0.007283,0.007399,2.969742,-81.033245,335.753423,-81.194289,341.357550,7.473285
-81.213875,338.570193,227.494004,-3.112113,-3.111854,0.035899,0.007808,0.007361,2.965843,-81.130586,335.745691,-81.295898,341.351738,7.572928
-81.313474,338.567216,227.493130,-3.111308,-3.111786,0.038350,0.008341,0.007322,2.962277,-81.227759,335.737782,-81.397652,341.345919,7.672572
-81.413071,338.564156,227.492262,-3.110450,-3.111702,0.040837,0.008883,0.007282,2.959021,-81.324769,335.729680,-81.499549,341.340090,7.772216
-81.512665,338.561009,227.491398,-3.109538,-3.111601,0.043360,0.009432,0.007242,2.956053,-81.421611,335.721397,-81.601576,341.333800,7.871860
-81.612256,338.557768,227.490540,-3.108570,-3.111481,0.045918,0.009989,0.007201,2.953352,-81.518277,335.712915,-81.703740,341.327113,7.971504
-81.711844,338.554427,227.489687,-3.107547,-3.111343,0.048507,0.010553,0.007160,2.950897,-81.614770,335.704244,-81.806050,341.320418,8.071147
-81.811428,338.550982,227.488839,-3.106467,-3.111186,0.051128,0.011124,0.007119,2.948670,-81.711081,335.695369,-81.908511,341.313712,8.170791
-81.911009,338.547427,227.487998,-3.105330,-3.111009,0.053778,0.011702,0.007077,2.946652,-81.807211,335.686298,-82.011113,341.306747,8.270435
-82.010585,338.543755,227.487162,-3.104134,-3.110809,0.056456,0.012286,0.007035,2.944826,-81.903151,335.677017,-82.113854,341.299339,8.370079
-82.110156,338.539961,227.486333,-3.102881,-3.110591,0.059160,0.012876,0.006992,2.943176,-81.998904,335.667528,-82.216735,341.291745,8.469723
-82.209723,338.536040,227.485510,-3.101568,-3.110349,0.061888,0.013471,0.006949,2.941686,-82.094462,335.657823,-82.319756,341.283694,8.569366
-82.309284,338.531985,227.484693,-3.100196,-3.110085,0.064640,0.014072,0.006905,2.940344,-82.189825,335.647908,-82.422927,341.275632,8.669010
-82.408840,338.527791,227.483883,-3.098764,-3.109798,0.067413,0.014677,0.006861,2.939135,-82.284989,335.637776,-82.526269,341.267956,8.768654
-82.508389,338.523451,227.483080,-3.097271,-3.109487,0.070206,0.015287,0.006817,2.938048,-82.379948,335.627416,-82.629958,341.264541,8.868298
-82.607931,338.518959,227.482284,-3.095717,-3.109151,0.073018,0.015902,0.006772,2.937072,-82.474701,335.616837,-82.733808,341.260904,8.967942
-82.707466,338.514309,227.481495,-3.094102,-3.108791,0.075846,0.016520,0.006727,2.936197,-82.569246,335.606031,-82.837822,341.257114,9.067585
-82.806994,338.509496,227.480714,-3.092425,-3.108404,0.078689,0.017142,0.006681,2.935413,-82.663579,335.594993,-82.942010,341.253317,9.167229
-82.906513,338.504513,227.479939,-3.090686,-3.107992,0.081546,0.017767,0.006635,2.934713,-82.757697,335.583724,-83.046373,341.249515,9.266873
-83.006023,338.499353,227.479173,-3.088884,-3.107552,0.084416,0.018395,0.006589,2.934088,-82.851595,335.572216,-83.150890,341.245248,9.366517
-83.105524,338.494011,227.478414,-3.087020,-3.107085,0.087295,0.019026,0.006542,2.933532,-82.945274,335.560468,-83.255574,341.240833,9.466161
-83.205014,338.488481,227.477663,-3.085092,-3.106588,0.090184,0.019659,0.006496,2.933038,-83.038725,335.548488,-83.360439,341.236410,9.565804
-83.304493,338.482755,227.476920,-3.083102,-3.106065,0.093081,0.020294,0.006448,2.932600,-83.131953,335.536251,-83.465481,341.231979,9.665448
-83.403960,338.476829,227.476185,-3.081048,-3.105511,0.095983,0.020930,0.006401,2.932213,-83.224950,335.523778,-83.570664,341.226871,9.765092
-83.503415,338.470695,227.475459,-3.078931,-3.104928,0.098890,0.021568,0.006354,2.931872,-83.317716,335.511054,-83.676025,341.221716,9.864736
-83.602857,338.464347,227.474741,-3.076750,-3.104314,0.101801,0.022207,0.006306,2.931574,-83.410246,335.498076,-83.781568,341.216552,9.964380
-83.702284,338.457779,227.474032,-3.074505,-3.103669,0.104713,0.022847,0.006258,2.931313,-83.502536,335.484834,-83.887286,341.211261,10.064023
-83.801696,338.450985,227.473332,-3.072196,-3.102992,0.107625,0.023488,0.006209,2.931086,-83.594586,335.471341,-83.993140,341.205253,10.163667
-83.901091,338.443959,227.472640,-3.069824,-3.102284,0.110536,0.024128,0.006161,2.930890,-83.686394,335.457589,-84.099174,341.199234,10.263311
-84.000470,338.436693,227.471958,-3.067388,-3.101543,0.113445,0.024768,0.006113,2.930721,-83.777958,335.443578,-84.205392,341.193205,10.362955
-84.099830,338.429182,227.471285,-3.064888,-3.100769,0.116350,0.025408,0.006064,2.930578,-83.869273,335.429305,-84.311770,341.186832,10.462599
-84.199171,338.421420,227.470621,-3.062325,-3.099962,0.119249,0.026047,0.006015,2.930457,-83.960340,335.414769,-84.418284,341.179841,10.562242
-84.298491,338.413399,227.469966,-3.059697,-3.099120,0.122142,0.026686,0.005966,2.930355,-84.051150,335.399960,-84.524984,341.172838,10.661886
-84.397790,338.405115,227.469321,-3.057006,-3.098244,0.125028,0.027322,0.005917,2.930272,-84.141708,335.384889,-84.631868,341.165823,10.761530
-84.497066,338.396560,227.468686,-3.054252,-3.097334,0.127904,0.027958,0.005868,2.930204,-84.232010,335.369548,-84.738897,341.158344,10.861174
-84.596318,338.387729,227.468060,-3.051435,-3.096388,0.130769,0.028591,0.005819,2.930150,-84.322055,335.353934,-84.846082,341.150526,10.960817
-84.695544,338.378615,227.467445,-3.048555,-3.095407,0.133623,0.029223,0.005770,2.930108,-84.411838,335.338047,-84.953416,341.142304,11.060461
-84.794743,338.369212,227.466839,-3.045611,-3.094388,0.136464,0.029852,0.005721,2.930077,-84.501355,335.321894,-85.060920,341.133897,11.160105
-84.893914,338.359515,227.466243,-3.042606,-3.093334,0.139291,0.030478,0.005672,2.930054,-84.590611,335.305452,-85.168557,341.124996,11.259749
-84.993055,338.349516,227.465657,-3.039538,-3.092243,0.142102,0.031101,0.005623,2.930038,-84.679599,335.288737,-85.276369,341.115973,11.359393
-85.092164,338.339210,227.465082,-3.036408,-3.091114,0.144897,0.031722,0.005575,2.930028,-84.768319,335.271747,-85.384303,341.106355,11.459036
-85.191240,338.328590,227.464516,-3.033216,-3.089947,0.147675,0.032339,0.005526,2.930023,-84.856767,335.254474,-85.492412,341.096641,11.558680
-85.290282,338.317652,227.463961,-3.029963,-3.088742,0.150434,0.032952,0.005477,2.930021,-84.944946,335.236922,-85.600636,341.086309,11.658324
-85.389287,338.306388,227.463417,-3.026649,-3.087499,0.153173,0.033561,0.005429,2.930020,-85.032850,335.219085,-85.709026,341.075829,11.757968
-85.488254,338.294793,227.462883,-3.023275,-3.086217,0.155891,0.034167,0.005381,2.930020,-85.120481,335.200962,-85.817531,341.064788,11.857612
-85.587180,338.282862,227.462359,-3.019840,-3.084896,0.158587,0.034767,0.005332,2.930020,-85.207833,335.182557,-85.926190,341.053504,11.957255
-85.686065,338.270588,227.461846,-3.016346,-3.083536,0.161261,0.035364,0.005285,2.930020,-85.294911,335.163862,-86.034967,341.041727,12.056899
-85.784906,338.257965,227.461344,-3.012793,-3.082136,0.163911,0.035955,0.005237,2.930020,-85.381710,335.144885,-86.143879,341.029599,12.156543
-85.883701,338.244988,227.460852,-3.009181,-3.080697,0.166536,0.036542,0.005190,2.930020,-85.468229,335.125620,-86.252915,341.017054,12.256187
-85.982449,338.231652,227.460370,-3.005511,-3.079217,0.169135,0.037123,0.005143,2.930020,-85.554470,335.106071,-86.362071,341.004076,12.355831
-86.081146,338.217951,227.459900,-3.001783,-3.077697,0.171708,0.037699,0.005096,2.930020,-85.640425,335.086223,-86.471490,340.991704,12.455474
-86.179791,338.203879,227.459440,-2.997998,-3.076136,0.174254,0.038269,0.005050,2.930020,-85.726099,335.066090,-86.582045,340.985913,12.555118
-86.278382,338.189431,227.458991,-2.994156,-3.074534,0.176771,0.038834,0.005004,2.930020,-85.811488,335.045670,-86.692838,340.980109,12.654762
-86.376916,338.174601,227.458552,-2.990259,-3.072892,0.179259,0.039392,0.004958,2.930020,-85.896596,335.024954,-86.803825,340.974012,12.754406
-86.475391,338.159385,227.458125,-2.986306,-3.071208,0.181717,0.039944,0.004913,2.930020,-85.981417,335.003949,-86.914953,340.967246,12.854050
-86.573805,338.143777,227.457707,-2.982299,-3.069484,0.184145,0.040490,0.004868,2.930020,-86.065954,334.982648,-87.026259,340.960087,12.953693
-86.672155,338.127772,227.457301,-2.978237,-3.067717,0.186541,0.041029,0.004824,2.930020,-86.150202,334.961051,-87.137740,340.952509,13.053337
-86.770438,338.111365,227.456905,-2.974122,-3.065909,0.188905,0.041562,0.004780,2.930020,-86.234165,334.939170,-87.249368,340.944364,13.152981
-86.868653,338.094551,227.456519,-2.969955,-3.064060,0.191237,0.042088,0.004736,2.930020,-86.317845,334.916993,-87.361186,340.935926,13.252625
-86.966797,338.077326,227.456145,-2.965735,-3.062169,0.193535,0.042606,0.004693,2.930020,-86.401233,334.894516,-87.473117,340.926731,13.352269
-87.064866,338.059684,227.455780,-2.961464,-3.060235,0.195799,0.043117,0.004651,2.930020,-86.484336,334.871751,-87.585255,340.917354,13.451912
-87.162859,338.041621,227.455426,-2.957143,-3.058261,0.198028,0.043621,0.004609,2.930020,-86.567153,334.848691,-87.697468,340.907078,13.551556
-87.260772,338.023132,227.455082,-2.952771,-3.056243,0.200223,0.044118,0.004568,2.930020,-86.649678,334.825330,-87.809881,340.896570,13.651200
-87.358604,338.004213,227.454748,-2.948351,-3.054184,0.202382,0.044607,0.004527,2.930020,-86.731921,334.801679,-87.922385,340.885300,13.750844
-87.456350,337.984859,227.454425,-2.943882,-3.052082,0.204504,0.045088,0.004487,2.930020,-86.813874,334.777733,-88.035046,340.873605,13.850488
-87.554008,337.965066,227.454111,-2.939366,-3.049939,0.206590,0.045561,0.004448,2.930020,-86.895540,334.753483,-88.147820,340.861295,13.950131
-87.651575,337.944830,227.453808,-2.934802,-3.047753,0.208639,0.046026,0.004409,2.930020,-86.976916,334.728947,-88.260704,340.848356,14.049775
-87.749049,337.924147,227.453514,-2.930193,-3.045525,0.210650,0.046483,0.004371,2.930020,-87.058010,334.704114,-88.373729,340.834968,14.149419
-87.846425,337.903013,227.453229,-2.925539,-3.043255,0.212623,0.046932,0.004333,2.930020,-87.138816,334.678978,-88.486805,340.820735,14.249063
-87.943702,337.881423,227.452955,-2.920841,-3.040944,0.214558,0.047372,0.004297,2.930020,-87.219339,334.653552,-88.600055,340.806231,14.348707
-88.040876,337.859375,227.452689,-2.916099,-3.038590,0.216454,0.047804,0.004260,2.930020,-87.299576,334.627829,-88.713296,340.790653,14.448350
-88.137943,337.836864,227.452433,-2.911314,-3.036194,0.218312,0.048228,0.004225,2.930020,-87.379524,334.601803,-88.826715,340.774842,14.547994
-88.234902,337.813887,227.452186,-2.906488,-3.033757,0.220130,0.048643,0.004190,2.930020,-87.459194,334.575487,-88.940124,340.758023,14.647638
-88.331747,337.790440,227.451947,-2.901621,-3.031277,0.221908,0.049049,0.004156,2.930020,-87.538578,334.548871,-89.053663,340.740810,14.747282
-88.428477,337.766520,227.451717,-2.896713,-3.028756,0.223647,0.049446,0.004123,2.930020,-87.617680,334.521965,-89.167227,340.722765,14.846926
-88.525089,337.742124,227.451496,-2.891767,-3.026193,0.225346,0.049835,0.004091,2.930020,-87.696502,334.494753,-89.280857,340.704107,14.946569
-88.621577,337.717248,227.451283,-2.886782,-3.023589,0.227004,0.050214,0.004059,2.930020,-87.775042,334.467250,-89.394544,340.684804,15.046213
-88.717940,337.691890,227.451078,-2.881760,-3.020944,0.228623,0.050585,0.004028,2.930020,-87.853303,334.439446,-89.508229,340.664664,15.145857
-88.814174,337.666046,227.450880,-2.876702,-3.018258,0.230201,0.050947,0.003998,2.930020,-87.931288,334.411348,-89.622010,340.644076,15.245501
-88.910276,337.639715,227.450690,-2.871607,-3.015530,0.231738,0.051299,0.003969,2.930020,-88.008992,334.382956,-89.735717,340.622417,15.345144
-89.006241,337.612892,227.450508,-2.866479,-3.012763,0.233235,0.051643,0.003940,2.930020,-88.086423,334.354261,-89.849560,340.600512,15.444788
-89.102068,337.585576,227.450332,-2.861316,-3.009954,0.234691,0.051978,0.003912,2.930020,-88.163576,334.325268,-89.963249,340.577304,15.544432
-89.197751,337.557764,227.450164,-2.856120,-3.007105,0.236106,0.052303,0.003885,2.930020,-88.240455,334.295984,-90.077068,340.553845,15.644076
-89.293289,337.529454,227.450001,-2.850893,-3.004216,0.237481,0.052619,0.003859,2.930020,-88.317065,334.266398,-90.190759,340.529272,15.743720
-89.388676,337.500643,227.449845,-2.845634,-3.001287,0.238814,0.052926,0.003834,2.930020,-88.393399,334.236517,-90.304511,340.504231,15.843363
-89.483911,337.471330,227.449695,-2.840346,-2.998319,0.240108,0.053224,0.003809,2.930020,-88.469467,334.206331,-90.418175,340.478270,15.943007
-89.578988,337.441511,227.449550,-2.835028,-2.995311,0.241360,0.053513,0.003785,2.930020,-88.545266,334.175858,-90.531821,340.451625,16.042651
-89.673906,337.411187,227.449411,-2.829682,-2.992264,0.242573,0.053792,0.003762,2.930020,-88.620798,334.145081,-90.645426,340.424255,16.142295
-89.768659,337.380354,227.449277,-2.824308,-2.989178,0.243744,0.054063,0.003740,2.930020,-88.696060,334.114006,-90.758928,340.395987,16.241939
-89.863245,337.349011,227.449147,-2.818908,-2.986053,0.244876,0.054324,0.003718,2.930020,-88.771062,334.082637,-90.872439,340.367193,16.341582
-89.957660,337.317156,227.449022,-2.813482,-2.982890,0.245967,0.054576,0.003698,2.930020,-88.845799,334.050964,-90.985757,340.337283,16.441226
-90.051900,337.284789,227.448900,-2.808032,-2.979690,0.247019,0.054819,0.003678,2.930020,-88.920276,334.018994,-91.099136,340.307044,16.540870
-90.145962,337.251907,227.448782,-2.802558,-2.976451,0.248031,0.055053,0.003659,2.930020,-88.994492,333.986724,-91.212228,340.275479,16.640514
-90.239842,337.218510,227.448668,-2.797061,-2.973175,0.249003,0.055278,0.003640,2.930020,-89.068452,333.954164,-91.325404,340.243675,16.740158
-90.333537,337.184596,227.448556,-2.791542,-2.969862,0.249937,0.055494,0.003622,2.930020,-89.142153,333.921298,-91.438270,340.210550,16.839801
-90.427043,337.150165,227.448447,-2.786002,-2.966512,0.250831,0.055702,0.003605,2.930020,-89.215598,333.888129,-91.551171,340.177084,16.939445
-90.520356,337.115215,227.448340,-2.780441,-2.963125,0.251687,0.055900,0.003589,2.930020,-89.288786,333.854664,-91.663809,340.142480,17.039089
-90.613473,337.079746,227.448235,-2.774862,-2.959704,0.252504,0.056089,0.003573,2.930020,-89.361728,333.820899,-91.776395,340.107347,17.138733
-90.706391,337.043757,227.448131,-2.769264,-2.956246,0.253284,0.056270,0.003558,2.930020,-89.434418,333.786835,-91.888764,340.071256,17.238377
-90.799105,337.007248,227.448028,-2.763648,-2.952752,0.254025,0.056442,0.003544,2.930020,-89.506855,333.752467,-92.000999,340.034450,17.338020
-90.891612,336.970218,227.447925,-2.758016,-2.949224,0.254730,0.056606,0.003530,2.930020,-89.579047,333.717800,-92.113064,339.996867,17.437664
-90.983909,336.932667,227.447823,-2.752367,-2.945661,0.255398,0.056761,0.003516,2.930020,-89.650990,333.682835,-92.224909,339.958390,17.537308
-91.075993,336.894594,227.447720,-2.746704,-2.942064,0.256029,0.056907,0.003504,2.930020,-89.722694,333.647568,-92.336637,339.919308,17.636952
-91.167858,336.856000,227.447617,-2.741027,-2.938434,0.256624,0.057046,0.003492,2.930020,-89.794149,333.611990,-92.448047,339.879163,17.736596
-91.259504,336.816884,227.447512,-2.735336,-2.934770,0.257183,0.057176,0.003480,2.930020,-89.865366,333.576120,-92.559401,339.838579,17.836239
-91.350924,336.777246,227.447407,-2.729633,-2.931073,0.257708,0.057298,0.003469,2.930020,-89.936341,333.539939,-92.670345,339.796770,17.935883
-91.442117,336.737088,227.447299,-2.723918,-2.927343,0.258198,0.057411,0.003458,2.930020,-90.007078,333.503462,-92.781286,339.754687,18.035527
