unit1_x,unit1_y,unit1_z,unit1_yaw,unit2_yaw,road_wheel_angle,curvature,unit1_pitch,unit1_velocity,left_boundary_x,left_boundary_y,right_boundary_x,right_boundary_y,s
-17.085078,350.785859,228.191171,-1.982725,-1.893766,-0.209631,-0.046251,-0.002323,2.785699,-14.460274,349.639013,-20.058567,352.085054,7.455000
-17.125086,350.694866,228.191310,-1.987353,-1.895607,-0.212353,-0.046870,-0.002288,2.785699,-14.493010,349.530307,-20.100940,352.011529,7.554400
-17.165517,350.604060,228.191445,-1.992042,-1.897498,-0.215032,-0.047480,-0.002254,2.785699,-14.526691,349.421688,-20.143521,351.938407,7.653800
-17.206376,350.513446,228.191576,-1.996792,-1.899440,-0.217665,-0.048080,-0.002220,2.785699,-14.560694,349.312880,-20.186313,351.865692,7.753200
-17.247668,350.423029,228.191703,-2.001600,-1.901431,-0.220253,-0.048671,-0.002186,2.785699,-14.595730,349.204214,-20.229321,351.793379,7.852600
-17.289397,350.332812,228.191826,-2.006467,-1.903474,-0.222796,-0.049252,-0.002153,2.785699,-14.631201,349.095416,-20.272538,351.721471,7.952000
-17.331567,350.242801,228.191946,-2.011391,-1.905566,-0.225292,-0.049822,-0.002119,2.785699,-14.667494,348.986671,-20.315964,351.649965,8.051400
-17.374182,350.153000,228.192061,-2.016372,-1.907709,-0.227742,-0.050383,-0.002085,2.785699,-14.704492,348.877930,-20.359603,351.578867,8.150800
-17.417247,350.063413,228.192174,-2.021407,-1.909901,-0.230145,-0.050934,-0.002052,2.785699,-14.742090,348.769149,-20.403454,351.508165,8.250200
-17.460764,349.974045,228.192283,-2.026497,-1.912144,-0.232500,-0.051474,-0.002018,2.785699,-14.780668,348.660516,-20.447514,351.437868,8.349600
-17.504738,349.884901,228.192389,-2.031640,-1.914437,-0.234807,-0.052004,-0.001985,2.785699,-14.819605,348.551733,-20.491790,351.367972,8.449000
-17.549172,349.795986,228.192493,-2.036835,-1.916779,-0.237066,-0.052524,-0.001951,2.785699,-14.859813,348.443259,-20.536274,351.298476,8.548400
-17.594070,349.707304,228.192594,-2.042081,-1.919172,-0.239277,-0.053033,-0.001918,2.785699,-14.900388,348.334649,-20.580968,351.229377,8.647800
-17.639435,349.618860,228.192693,-2.047378,-1.921616,-0.241439,-0.053531,-0.001885,2.785699,-14.942011,348.226251,-20.625870,351.160678,8.747200
-17.685269,349.530658,228.192789,-2.052723,-1.924108,-0.243552,-0.054018,-0.001852,2.785699,-14.984273,348.117869,-20.670985,351.092373,8.846600
-17.731577,349.442704,228.192883,-2.058116,-1.926650,-0.245616,-0.054495,-0.001819,2.785699,-15.027336,348.009591,-20.716308,351.024463,8.946000
-17.778360,349.355002,228.192976,-2.063556,-1.929242,-0.247630,-0.054961,-0.001786,2.785699,-15.071320,347.901489,-20.761841,350.956947,9.045400
-17.825622,349.267557,228.193067,-2.069042,-1.931883,-0.249595,-0.055415,-0.001753,2.785699,-15.115848,347.793367,-20.807590,350.889827,9.144800
