unit1_x,unit1_y,unit1_z,unit1_yaw,unit2_yaw,road_wheel_angle,curvature,unit1_pitch,unit1_velocity,left_boundary_x,left_boundary_y,right_boundary_x,right_boundary_y,s
13.253821,362.321634,228.044581,0.463173,0.527975,-0.171808,-0.037721,0.017123,3.363963,12.007036,364.818166,14.623003,359.580018,3.684412
13.342992,362.365956,228.042935,0.459399,0.526594,-0.173321,-0.038060,0.017156,3.351036,12.104704,364.869062,14.703457,359.615878,3.783991
13.432330,362.409941,228.041272,0.455595,0.525173,-0.174557,-0.038337,0.017189,3.337977,12.202683,364.919556,14.783858,359.651576,3.883570
13.521835,362.453584,228.039592,0.451766,0.523711,-0.175515,-0.038552,0.017221,3.324800,12.300937,364.969680,14.864228,359.687105,3.983148
13.611507,362.496883,228.037896,0.447919,0.522209,-0.176197,-0.038705,0.017252,3.311517,12.399422,365.019480,14.944582,359.722482,4.082727
13.701345,362.539837,228.036184,0.444060,0.520669,-0.176606,-0.038797,0.017284,3.298135,12.498206,365.068768,15.024935,359.757725,4.182306
13.791349,362.582443,228.034455,0.440194,0.519090,-0.176744,-0.038828,0.017315,3.284664,12.597142,365.117820,15.105308,359.792825,4.281885
13.881516,362.624700,228.032711,0.436329,0.517476,-0.176615,-0.038799,0.017346,3.271109,12.696397,365.166217,15.185717,359.827807,4.381463
13.971846,362.666610,228.030951,0.432469,0.515825,-0.176225,-0.038711,0.017376,3.257474,12.795722,365.214469,15.266182,359.862666,4.481042
14.062337,362.708170,228.029176,0.428621,0.514140,-0.175578,-0.038566,0.017406,3.243763,12.895388,365.261930,15.346718,359.897419,4.580621
14.152987,362.749383,228.027386,0.424790,0.512421,-0.174679,-0.038365,0.017435,3.229979,12.995073,365.309269,15.427341,359.932075,4.680199
14.243794,362.790249,228.025581,0.420982,0.510671,-0.173537,-0.038109,0.017464,3.216124,13.095050,365.355836,15.508066,359.966642,4.779778
14.334755,362.830771,228.023761,0.417202,0.508890,-0.172157,-0.037800,0.017492,3.202199,13.195038,365.402214,15.588913,360.001125,4.879357
14.425868,362.870950,228.021927,0.413456,0.507081,-0.170548,-0.037439,0.017520,3.188205,13.295216,365.447957,15.669894,360.035538,4.978935
14.517130,362.910789,228.020080,0.409748,0.505244,-0.168717,-0.037030,0.017548,3.174144,13.391439,365.502566,15.751026,360.069882,5.078514
14.608539,362.950291,228.018219,0.406083,0.503380,-0.166673,-0.036572,0.017575,3.160015,13.486488,365.559821,15.832324,360.104162,5.178093
14.700090,362.989460,228.016345,0.402465,0.501491,-0.164425,-0.036070,0.017601,3.145818,13.581514,365.617063,15.913796,360.138389,5.277672
14.791782,363.028300,228.014458,0.398900,0.499580,-0.161982,-0.035525,0.017627,3.131554,13.676507,365.674285,15.995464,360.172570,5.377250
14.883610,363.066815,228.012559,0.395392,0.497648,-0.159355,-0.034939,0.017653,3.117222,13.771454,365.731479,16.077337,360.206712,5.476829
14.975572,363.105011,228.010647,0.391943,0.495695,-0.156553,-0.034314,0.017677,3.102822,13.866434,365.788443,16.159426,360.240810,5.576408
15.067664,363.142892,228.008724,0.388559,0.493724,-0.153586,-0.033653,0.017702,3.088353,13.962638,365.842215,16.241747,360.274879,5.675986
15.159883,363.180465,228.006789,0.385242,0.491736,-0.150466,-0.032959,0.017725,3.073815,14.058799,365.895814,16.324306,360.308918,5.775565
15.252224,363.217734,228.004844,0.381996,0.489733,-0.147203,-0.032234,0.017748,3.059206,14.155021,365.948935,16.407114,360.342934,5.875144
15.344684,363.254707,228.002888,0.378824,0.487718,-0.143809,-0.031480,0.017770,3.044527,14.251257,366.001667,16.490185,360.376922,5.974723
15.437260,363.291390,228.000922,0.375727,0.485689,-0.140293,-0.030700,0.017792,3.029775,14.347578,366.053811,16.573519,360.410894,6.074301
15.529947,363.327790,227.998946,0.372710,0.483651,-0.136669,-0.029897,0.017813,3.014951,14.443985,366.105300,16.657132,360.444848,6.173880
15.622742,363.363914,227.996961,0.369774,0.481605,-0.132947,-0.029073,0.017834,3.000053,14.540444,366.156198,16.741028,360.478784,6.273459
15.715642,363.399769,227.994966,0.366921,0.479552,-0.129139,-0.028231,0.017853,2.985081,14.637078,366.206154,16.825212,360.512707,6.373037
15.808642,363.435363,227.992964,0.364152,0.477493,-0.125256,-0.027373,0.017872,2.970032,14.733714,366.255581,16.909688,360.546621,6.472616
15.901739,363.470703,227.990953,0.361470,0.475431,-0.121310,-0.026502,0.017891,2.954907,14.830596,366.303800,16.994469,360.580511,6.572195
15.994928,363.505797,227.988935,0.358874,0.473366,-0.117314,-0.025621,0.017908,2.939704,14.927418,366.351597,17.079543,360.614398,6.671774
16.088207,363.540654,227.986910,0.356367,0.471300,-0.113278,-0.024731,0.017925,2.924422,15.024549,366.397948,17.164928,360.648271,6.771352
16.181571,363.575281,227.984878,0.353949,0.469236,-0.109213,-0.023837,0.017941,2.909059,15.121555,366.443987,17.250620,360.682128,6.870931
16.275018,363.609686,227.982839,0.351620,0.467174,-0.105132,-0.022939,0.017956,2.893615,15.218916,366.488403,17.336623,360.715970,6.970510
16.368542,363.643877,227.980795,0.349381,0.465116,-0.101046,-0.022041,0.017971,2.878089,15.316100,366.532606,17.422932,360.749801,7.070088
16.462142,363.677863,227.978746,0.347230,0.463061,-0.096965,-0.021146,0.017985,2.862481,15.413663,366.575073,17.509553,360.783604,7.169667
16.555813,363.711652,227.976692,0.345169,0.461014,-0.092900,-0.020254,0.017998,2.846789,15.511014,366.617396,17.596484,360.817390,7.269246
16.649552,363.745252,227.974633,0.343196,0.458974,-0.088864,-0.019369,0.018010,2.831016,15.608741,366.657939,17.683722,360.851148,7.368825
16.743355,363.778671,227.972570,0.341311,0.456943,-0.084865,-0.018493,0.018022,2.815160,15.706241,366.698370,17.771265,360.884883,7.468403
16.837220,363.811917,227.970504,0.339513,0.454923,-0.080914,-0.017628,0.018032,2.799225,15.804095,366.737051,17.859117,360.918574,7.567982
16.931143,363.844999,227.968434,0.337800,0.452913,-0.077022,-0.016777,0.018042,2.783214,15.901726,366.775611,17.947265,360.952237,7.667561
17.025121,363.877923,227.966362,0.336171,0.450915,-0.073197,-0.015941,0.018051,2.767130,15.999677,366.812504,18.035709,360.985858,7.767139
17.119151,363.910698,227.964288,0.334625,0.448932,-0.069451,-0.015122,0.018059,2.750978,16.097423,366.849225,18.124448,361.019426,7.866718
17.213231,363.943332,227.962213,0.333159,0.446961,-0.065791,-0.014323,0.018067,2.735094,16.195440,366.884427,18.213471,361.052951,7.966297
17.307357,363.975831,227.960135,0.331771,0.445005,-0.062227,-0.013545,0.018073,2.720327,16.293293,366.919371,18.302777,361.086409,8.065875
17.401527,364.008203,227.958058,0.330460,0.443066,-0.058768,-0.012790,0.018079,2.706670,16.391353,366.952984,18.392360,361.119804,8.165454
17.495738,364.040456,227.955979,0.329223,0.441144,-0.055421,-0.012060,0.018084,2.694108,16.489297,366.986220,18.482212,361.153133,8.265033
17.589987,364.072595,227.953901,0.328058,0.439239,-0.052194,-0.011357,0.018088,2.682621,16.587379,367.018353,18.572330,361.186377,8.364612
17.684273,364.104627,227.951824,0.326961,0.437352,-0.049094,-0.010681,0.018091,2.672178,16.685410,367.049972,18.662704,361.219531,8.464190
17.778593,364.136559,227.949747,0.325929,0.435482,-0.046130,-0.010035,0.018094,2.662742,16.783514,367.080731,18.753323,361.252593,8.563769
17.872945,364.168397,227.947672,0.324961,0.433632,-0.043307,-0.009420,0.018095,2.654270,16.881629,367.110824,18.844185,361.285561,8.663348
17.967327,364.200147,227.945598,0.324052,0.431802,-0.040631,-0.008838,0.018096,2.646711,16.979748,367.140311,18.935278,361.318419,8.762926
18.061736,364.231813,227.943527,0.323200,0.429991,-0.038109,-0.008289,0.018096,2.640010,17.077946,367.168985,19.026597,361.351154,8.862505
18.156172,364.263401,227.941458,0.322400,0.428200,-0.035746,-0.007774,0.018095,2.634106,17.176088,367.197300,19.118128,361.383768,8.962084
18.250632,364.294916,227.939392,0.321650,0.426430,-0.033546,-0.007295,0.018093,2.628936,17.274377,367.224663,19.209865,361.416251,9.061663
18.345115,364.326363,227.937330,0.320946,0.424680,-0.031516,-0.006854,0.018090,2.624437,17.372551,367.251900,19.301802,361.448585,9.161241
18.439620,364.357745,227.935271,0.320284,0.422950,-0.029658,-0.006449,0.018087,2.620544,17.470935,367.278069,19.393925,361.480774,9.260820
18.534144,364.389066,227.933217,0.319660,0.421241,-0.027978,-0.006084,0.018083,2.617193,17.569197,367.304206,19.486224,361.512796,9.360399
18.628688,364.420330,227.931167,0.319071,0.419553,-0.026478,-0.005757,0.018078,2.614325,17.667647,367.329413,19.578692,361.544656,9.459977
18.723249,364.451540,227.929122,0.318512,0.417884,-0.025161,-0.005471,0.018072,2.611881,17.766037,367.354479,19.671317,361.576331,9.559556
18.817828,364.482698,227.927083,0.317980,0.416237,-0.024031,-0.005225,0.018065,2.609810,17.864546,367.378898,19.764093,361.607814,9.659135
18.912422,364.513807,227.925049,0.317471,0.414609,-0.023090,-0.005020,0.018058,2.608063,17.963072,367.403013,19.857007,361.639103,9.758714
19.007033,364.544868,227.923021,0.316979,0.413000,-0.022339,-0.004857,0.018049,2.606597,18.061669,367.426725,19.950043,361.670188,9.858292
19.101658,364.575884,227.920999,0.316502,0.411412,-0.021781,-0.004736,0.018040,2.605372,18.160348,367.450009,20.043200,361.701050,9.957871
19.196298,364.606855,227.918983,0.316035,0.409841,-0.021416,-0.004656,0.018031,2.604354,18.259053,367.473092,20.136465,361.731681,10.057450
19.290952,364.637782,227.916975,0.315573,0.408289,-0.021247,-0.004620,0.018020,2.603514,18.357900,367.495668,20.229823,361.762075,10.157028
19.385621,364.668666,227.914974,0.315113,0.406754,-0.021272,-0.004625,0.018009,2.602826,18.456746,367.518200,20.323268,361.792222,10.256607
19.480303,364.699506,227.912980,0.314650,0.405236,-0.021493,-0.004673,0.017997,2.602267,18.555768,367.540189,20.416791,361.822098,10.356186
19.575000,364.730302,227.910994,0.314181,0.403735,-0.021909,-0.004763,0.017985,2.601818,18.654799,367.562179,20.510383,361.851701,10.455765
19.669712,364.761053,227.909016,0.313700,0.402249,-0.022519,-0.004896,0.017971,2.601461,18.754042,367.583606,20.604028,361.881024,10.555343
19.764439,364.791757,227.907046,0.313204,0.400778,-0.023324,-0.005071,0.017957,2.601183,18.853346,367.604954,20.697719,361.910054,10.654922
19.859181,364.822414,227.905085,0.312689,0.399322,-0.024323,-0.005289,0.017943,2.600970,18.952695,367.626311,20.791440,361.938795,10.754501
19.953939,364.853021,227.903132,0.312150,0.397878,-0.025512,-0.005547,0.017928,2.600812,19.052103,367.647681,20.885186,361.967220,10.854079
20.048714,364.883575,227.901189,0.311583,0.396446,-0.026892,-0.005848,0.017912,2.600700,19.151670,367.668787,20.978943,361.995329,10.953658
20.143507,364.914075,227.899254,0.310984,0.395025,-0.028461,-0.006189,0.017895,2.600623,19.251413,367.689614,21.072701,362.023106,11.053237
20.238319,364.944516,227.897329,0.310349,0.393615,-0.030215,-0.006570,0.017878,2.600576,19.351247,367.710459,21.166451,362.050547,11.152815
20.333151,364.974894,227.895413,0.309674,0.392213,-0.032152,-0.006992,0.017861,2.600550,19.451181,367.731326,21.260179,362.077642,11.252394
20.428004,365.005207,227.893507,0.308955,0.390819,-0.034271,-0.007453,0.017843,2.600539,19.551226,367.752216,21.353879,362.104376,11.351973
20.522879,365.035449,227.891610,0.308188,0.389431,-0.036567,-0.007953,0.017824,2.600536,19.651391,367.773130,21.447535,362.130746,11.451552
20.617778,365.065616,227.889724,0.307370,0.388050,-0.039039,-0.008491,0.017805,2.600536,19.751684,367.794072,21.541149,362.156721,11.551130
20.712703,365.095703,227.887847,0.306496,0.386672,-0.041681,-0.009066,0.017786,2.600536,19.852118,367.815043,21.634702,362.182302,11.650709
20.807655,365.125704,227.885981,0.305563,0.385297,-0.044491,-0.009678,0.017766,2.600536,19.952699,367.836045,21.728182,362.207493,11.750288
20.902636,365.155614,227.884125,0.304567,0.383923,-0.047464,-0.010326,0.017745,2.600536,20.053423,367.857124,21.821578,362.232280,11.849866
20.997647,365.185426,227.882279,0.303505,0.382549,-0.050597,-0.011009,0.017725,2.600536,20.154284,367.878321,21.914884,362.256649,11.949445
21.092691,365.215133,227.880444,0.302374,0.381176,-0.053886,-0.011726,0.017703,2.600536,20.255283,367.899656,22.008085,362.280607,12.049024
21.187770,365.244730,227.878619,0.301169,0.379798,-0.057325,-0.012476,0.017682,2.600536,20.355961,367.922651,22.101170,362.304136,12.148603
21.282885,365.274208,227.876805,0.299888,0.378417,-0.060910,-0.013258,0.017660,2.600536,20.454579,367.952958,22.194130,362.327230,12.248181
21.378039,365.303561,227.875001,0.298528,0.377031,-0.064636,-0.014071,0.017638,2.600536,20.553409,367.983330,22.286957,362.349882,12.347760
21.473235,365.332780,227.873208,0.297085,0.375638,-0.068499,-0.014914,0.017616,2.600536,20.652463,368.013770,22.379637,362.372086,12.447339
21.568473,365.361858,227.871426,0.295556,0.374235,-0.072492,-0.015787,0.017593,2.600536,20.751834,368.043992,22.472159,362.393831,12.546917
21.663758,365.390787,227.869654,0.293940,0.372824,-0.076611,-0.016687,0.017570,2.600536,20.851461,368.074214,22.564529,362.415085,12.646496
21.759090,365.419556,227.867893,0.292232,0.371401,-0.080850,-0.017615,0.017547,2.600536,20.951335,368.104509,22.656718,362.435867,12.746075
21.854472,365.448159,227.866142,0.290431,0.369965,-0.085204,-0.018568,0.017524,2.600536,21.051459,368.134881,22.748722,362.456179,12.845654
21.949907,365.476585,227.864402,0.288533,0.368514,-0.089666,-0.019545,0.017501,2.600536,21.151972,368.164903,22.840524,362.476014,12.945232
22.045398,365.504825,227.862672,0.286538,0.367049,-0.094231,-0.020546,0.017478,2.600536,21.252772,368.194917,22.932127,362.495357,13.044811
22.140946,365.532870,227.860953,0.284441,0.365565,-0.098893,-0.021569,0.017454,2.600536,21.353848,368.225013,23.023506,362.514216,13.144390
22.236553,365.560710,227.859244,0.282241,0.364062,-0.103646,-0.022613,0.017431,2.600536,21.455201,368.255191,23.114656,362.532582,13.243968
22.332224,365.588334,227.857545,0.279937,0.362539,-0.108483,-0.023676,0.017407,2.600536,21.557013,368.284850,23.205573,362.550451,13.343547
22.427959,365.615732,227.855856,0.277525,0.360993,-0.113398,-0.024758,0.017383,2.600536,21.659135,368.314530,23.296240,362.567811,13.443126
22.523762,365.642895,227.854178,0.275005,0.359425,-0.118385,-0.025857,0.017360,2.600536,21.761551,368.344295,23.386651,362.584675,13.542705
22.619634,365.669811,227.852509,0.272375,0.357831,-0.123437,-0.026971,0.017336,2.600536,21.864272,368.374132,23.476803,362.601004,13.642283
22.715578,365.696469,227.850850,0.269633,0.356210,-0.128548,-0.028100,0.017313,2.600536,21.967531,368.403225,23.566681,362.616813,13.741862
22.811596,365.722858,227.849201,0.266778,0.354562,-0.133711,-0.029242,0.017290,2.600536,22.071097,368.432405,23.656274,362.632110,13.841441
22.907691,365.748968,227.847562,0.263809,0.352884,-0.138920,-0.030396,0.017267,2.600536,22.174978,368.461673,23.745573,362.646899,13.941019
23.003864,365.774787,227.845931,0.260725,0.351176,-0.144167,-0.031560,0.017244,2.600536,22.279210,368.490900,23.834571,362.661171,14.040598
23.100118,365.800303,227.844310,0.257524,0.349435,-0.149447,-0.032732,0.017221,2.600536,22.383934,368.519589,23.923254,362.674930,14.140177
23.196455,365.825505,227.842698,0.254205,0.347659,-0.154752,-0.033913,0.017199,2.600536,22.489024,368.548216,24.011615,362.688172,14.239755
23.292876,365.850382,227.841095,0.250769,0.345848,-0.160076,-0.035099,0.017176,2.600536,22.594549,368.576505,24.099650,362.700905,14.339334
23.389383,365.874922,227.839501,0.247215,0.344002,-0.165412,-0.036291,0.017154,2.600536,22.700460,368.604654,24.187352,362.713115,14.438913
23.485979,365.899113,227.837915,0.243542,0.342117,-0.170753,-0.037485,0.017133,2.600536,22.806805,368.632492,24.274709,362.724819,14.538492
23.582664,365.922943,227.836337,0.239749,0.340193,-0.176093,-0.038682,0.017111,2.600536,22.913566,368.660091,24.361712,362.736009,14.638070
23.679440,365.946401,227.834767,0.235838,0.338229,-0.181425,-0.039879,0.017090,2.600536,23.020748,368.687411,24.448363,362.746687,14.737649
23.776309,365.969474,227.833205,0.231807,0.336222,-0.186743,-0.041075,0.017069,2.600536,23.128373,368.714381,24.534649,362.756851,14.837228
23.873271,365.992151,227.831650,0.227658,0.334173,-0.192039,-0.042268,0.017049,2.600536,23.236403,368.741130,24.620573,362.766495,14.936806
23.970328,366.014419,227.830103,0.223389,0.332079,-0.197307,-0.043458,0.017029,2.600536,23.344906,368.767391,24.706118,362.775630,15.036385
24.067480,366.036267,227.828563,0.219003,0.329941,-0.202541,-0.044643,0.017010,2.600536,23.453794,368.793505,24.791285,362.784273,15.135964
24.164729,366.057684,227.827029,0.214499,0.327757,-0.207735,-0.045821,0.016991,2.600536,23.563183,368.818964,24.876068,362.792418,15.235543
24.262074,366.078656,227.825503,0.209878,0.325524,-0.212882,-0.046991,0.016972,2.600536,23.672936,368.844370,24.960460,362.800076,15.335121
24.359516,366.099172,227.823982,0.205140,0.323242,-0.217976,-0.048151,0.016954,2.600536,23.783217,368.868948,25.044456,362.807248,15.434700
24.457055,366.119221,227.822468,0.200288,0.320912,-0.223011,-0.049301,0.016937,2.600536,23.893858,368.893457,25.128061,362.813934,15.534279
24.554692,366.138791,227.820959,0.195322,0.318532,-0.227980,-0.050438,0.016920,2.600536,24.005001,368.917194,25.211268,362.820141,15.633857
24.652426,366.157870,227.819455,0.190244,0.316100,-0.232879,-0.051561,0.016904,2.600536,24.116528,368.940701,25.294077,362.825881,15.733436
24.750256,366.176448,227.817957,0.185054,0.313616,-0.237701,-0.052670,0.016888,2.600536,24.228526,368.963532,25.376482,362.831148,15.833015
24.848183,366.194511,227.816464,0.179755,0.311080,-0.242440,-0.053762,0.016873,2.600536,24.340948,368.985867,25.458488,362.835954,15.932594
24.946204,366.212051,227.814975,0.174347,0.308489,-0.247092,-0.054836,0.016858,2.600536,24.453816,369.007563,25.540087,362.840305,16.032172
25.044320,366.229055,227.813491,0.168834,0.305844,-0.251651,-0.055892,0.016844,2.600536,24.566730,369.030882,25.621291,362.844202,16.131751
25.142530,366.245512,227.812010,0.163217,0.303145,-0.256112,-0.056927,0.016831,2.600536,24.678486,369.063329,25.702095,362.847658,16.231330
25.240830,366.261413,227.810534,0.157498,0.300391,-0.260470,-0.057940,0.016818,2.600536,24.790675,369.095901,25.782501,362.850671,16.330908
25.339221,366.276746,227.809060,0.151678,0.297579,-0.264720,-0.058931,0.016806,2.600536,24.903338,369.128414,25.862508,362.853256,16.430487
25.437701,366.291502,227.807590,0.145762,0.294712,-0.268857,-0.059897,0.016795,2.600536,25.016509,369.160595,25.942129,362.855416,16.530066
25.536266,366.305670,227.806123,0.139750,0.291788,-0.272878,-0.060839,0.016784,2.600536,25.130179,369.192536,26.021358,362.857153,16.629645
25.634916,366.319240,227.804658,0.133646,0.288807,-0.276779,-0.061754,0.016774,2.600536,25.244334,369.224328,26.100207,362.858477,16.729223
25.733647,366.332204,227.803195,0.127452,0.285768,-0.280555,-0.062642,0.016765,2.600536,25.359026,369.255579,26.178676,362.859393,16.828802
25.832457,366.344552,227.801734,0.121171,0.282671,-0.284202,-0.063502,0.016757,2.600536,25.474198,369.286706,26.256774,362.859907,16.928381
25.931343,366.356274,227.800274,0.114806,0.279517,-0.287719,-0.064333,0.016749,2.600536,25.589911,369.317191,26.334506,362.860024,17.027959
26.030302,366.367363,227.798816,0.108360,0.276305,-0.291100,-0.065133,0.016742,2.600536,25.706124,369.347322,26.411881,362.859753,17.127538
26.129331,366.377810,227.797359,0.101836,0.273036,-0.294343,-0.065902,0.016736,2.600536,25.822845,369.377003,26.488905,362.859108,17.227117
26.228427,366.387607,227.795902,0.095236,0.269707,-0.297446,-0.066639,0.016730,2.600536,25.940103,369.405917,26.565585,362.858079,17.326695
26.327585,366.396746,227.794446,0.088565,0.266321,-0.300407,-0.067344,0.016726,2.600536,26.057834,369.434577,26.641933,362.856683,17.426274
26.426802,366.405220,227.792990,0.081825,0.262876,-0.303222,-0.068015,0.016722,2.600536,26.176111,369.462125,26.717956,362.854916,17.525853
26.526075,366.413022,227.791533,0.075020,0.259374,-0.305890,-0.068653,0.016719,2.600536,26.294862,369.489257,26.793665,362.852795,17.625432
26.625398,366.420145,227.790076,0.068154,0.255816,-0.308409,-0.069255,0.016716,2.600536,26.414104,369.515586,26.869074,362.850303,17.725010
26.724768,366.426582,227.788618,0.061229,0.252199,-0.310778,-0.069823,0.016714,2.600536,26.533838,369.540979,26.944189,362.847454,17.824589
26.824181,366.432329,227.787158,0.054249,0.248526,-0.312995,-0.070355,0.016714,2.600536,26.654018,369.565952,27.019022,362.844255,17.924168
26.923631,366.437379,227.785698,0.047218,0.244796,-0.315060,-0.070851,0.016714,2.600536,26.774688,369.589399,27.093585,362.840713,18.023746
27.023115,366.441728,227.784235,0.040140,0.241010,-0.316971,-0.071311,0.016714,2.600536,26.895776,369.612398,27.167893,362.836842,18.123325
27.122627,366.445370,227.782770,0.033018,0.237169,-0.318727,-0.071734,0.016716,2.600536,27.017300,369.634193,27.241956,362.832638,18.222904
27.222162,366.448301,227.781303,0.025855,0.233273,-0.320328,-0.072120,0.016718,2.600536,27.139234,369.654993,27.315783,362.828110,18.322483
27.321716,366.450517,227.779834,0.018655,0.229321,-0.321774,-0.072469,0.016721,2.600536,27.261555,369.675054,27.389390,362.823259,18.422061
27.421283,366.452015,227.778362,0.011423,0.225317,-0.323064,-0.072781,0.016725,2.600536,27.384254,369.693487,27.462795,362.818088,18.521640
27.520858,366.452791,227.776886,0.004162,0.221260,-0.324199,-0.073056,0.016730,2.600536,27.507296,369.711402,27.536009,362.812604,18.621219
27.620437,366.452843,227.775407,-0.003125,0.217150,-0.325179,-0.073293,0.016735,2.600536,27.630671,369.727620,27.609043,362.806806,18.720797
27.720013,366.452168,227.773924,-0.010434,0.212988,-0.326003,-0.073492,0.016741,2.600536,27.754351,369.742981,27.681912,362.800692,18.820376
27.819582,366.450765,227.772438,-0.017760,0.208777,-0.326673,-0.073655,0.016748,2.600536,27.878310,369.757152,27.754635,362.794240,18.919955
