unit1_x,unit1_y,unit1_z,unit1_yaw,unit2_yaw,road_wheel_angle,curvature,unit1_pitch,unit1_velocity,left_boundary_x,left_boundary_y,right_boundary_x,right_boundary_y,s
-48.262865,309.904151,227.720949,0.623442,0.584218,0.046642,0.010147,-0.013369,3.988702,-49.949252,312.249228,-46.644443,307.653586,2.092388
-48.182001,309.962364,227.722324,0.624457,0.584941,0.047021,0.010229,-0.013351,3.988702,-49.871388,312.306589,-46.561088,307.713155,2.192026
-48.101197,310.020659,227.723693,0.625480,0.585670,0.047396,0.010311,-0.013331,3.988701,-49.793601,312.364012,-46.477834,307.772902,2.291663
-48.020452,310.079037,227.725057,0.626512,0.586404,0.047768,0.010392,-0.013311,3.988699,-49.715898,312.421505,-46.394679,307.832830,2.391301
-47.939769,310.137499,227.726415,0.627551,0.587144,0.048136,0.010472,-0.013291,3.988697,-49.638269,312.479062,-46.311509,307.892770,2.490938
-47.859146,310.196045,227.727766,0.628598,0.587889,0.048501,0.010552,-0.013271,3.988695,-49.560722,312.536688,-46.228319,307.952723,2.590576
-47.778585,310.254675,227.729112,0.629654,0.588640,0.048862,0.010631,-0.013250,3.988692,-49.483259,312.594380,-46.145241,308.012872,2.690213
-47.698086,310.313391,227.730452,0.630717,0.589397,0.049220,0.010709,-0.013229,3.988688,-49.405876,312.652145,-46.062262,308.073191,2.789851
-47.617649,310.372192,227.731787,0.631788,0.590159,0.049574,0.010786,-0.013207,3.988684,-49.328570,312.709973,-45.979264,308.133523,2.889488
-47.537276,310.431080,227.733115,0.632866,0.590927,0.049924,0.010862,-0.013185,3.988680,-49.251343,312.767870,-45.896250,308.193867,2.989126
-47.456967,310.490055,227.734438,0.633952,0.591700,0.050270,0.010937,-0.013163,3.988675,-49.174201,312.825839,-45.813366,308.254427,3.088763
-47.376722,310.549118,227.735754,0.635046,0.592480,0.050612,0.011012,-0.013141,3.988669,-49.097137,312.883873,-45.730574,308.315150,3.188401
-47.296542,310.608268,227.737065,0.636147,0.593265,0.050950,0.011086,-0.013118,3.988663,-49.020159,312.941984,-45.647766,308.375884,3.288038
-47.216427,310.667507,227.738371,0.637255,0.594056,0.051284,0.011158,-0.013095,3.988657,-48.943259,313.000162,-45.564941,308.436631,3.387676
-47.136378,310.726836,227.739671,0.638370,0.594852,0.051613,0.011230,-0.013072,3.988650,-48.866438,313.058411,-45.482265,308.497613,3.487313
-47.056396,310.786253,227.740965,0.639493,0.595654,0.051938,0.011301,-0.013049,3.988642,-48.789701,313.116727,-45.399673,308.558745,3.586951
-46.976480,310.845761,227.742253,0.640622,0.596462,0.052259,0.011371,-0.013025,3.988634,-48.713044,313.175121,-45.317067,308.619889,3.686589
-46.896632,310.905359,227.743536,0.641758,0.597275,0.052575,0.011440,-0.013001,3.988625,-48.636468,313.233585,-45.234446,308.681044,3.786226
-46.816852,310.965048,227.744814,0.642902,0.598096,0.052887,0.011508,-0.012977,3.988616,-48.559975,313.292115,-45.151988,308.742457,3.885864
-46.737141,311.024828,227.746086,0.644052,0.598921,0.053194,0.011575,-0.012953,3.988607,-48.483564,313.350722,-45.069612,308.804005,3.985501
-46.657498,311.084701,227.747353,0.645208,0.599752,0.053496,0.011641,-0.012929,3.988597,-48.407235,313.409406,-44.987220,308.865565,4.085139
-46.577925,311.144666,227.748615,0.646371,0.600589,0.053794,0.011706,-0.012905,3.988586,-48.330986,313.468158,-44.904813,308.927137,4.184776
-46.498422,311.204723,227.749871,0.647541,0.601432,0.054087,0.011770,-0.012881,3.988575,-48.254818,313.526979,-44.822591,308.988986,4.284414
-46.418990,311.264874,227.751123,0.648717,0.602281,0.054375,0.011832,-0.012856,3.988563,-48.178736,313.585881,-44.740440,309.050960,4.384051
-46.339628,311.325118,227.752369,0.649899,0.603136,0.054658,0.011894,-0.012832,3.988551,-48.102730,313.644852,-44.658276,309.112943,4.483689
-46.260338,311.385456,227.753610,0.651087,0.603996,0.054936,0.011955,-0.012807,3.988539,-48.026810,313.703901,-44.576097,309.174937,4.583326
-46.181120,311.445889,227.754847,0.652281,0.604862,0.055209,0.012014,-0.012782,3.988526,-47.950970,313.763023,-44.494124,309.237229,4.682964
-46.101974,311.506417,227.756078,0.653481,0.605734,0.055477,0.012073,-0.012758,3.988512,-47.875211,313.822220,-44.412211,309.299630,4.782601
-46.022901,311.567039,227.757305,0.654687,0.606612,0.055740,0.012130,-0.012733,3.988498,-47.799537,313.881493,-44.330285,309.362040,4.882239
-45.943902,311.627758,227.758528,0.655898,0.607495,0.055998,0.012186,-0.012709,3.988483,-47.723943,313.940842,-44.248348,309.424460,4.981876
-45.864976,311.688572,227.759746,0.657115,0.608385,0.056250,0.012241,-0.012684,3.988468,-47.648431,314.000267,-44.166636,309.487203,5.081514
-45.786124,311.749482,227.760959,0.658337,0.609280,0.056498,0.012295,-0.012660,3.988452,-47.573000,314.059768,-44.084978,309.550038,5.181151
-45.707347,311.810489,227.762168,0.659565,0.610181,0.056740,0.012348,-0.012635,3.988436,-47.497652,314.119343,-44.003306,309.612884,5.280789
-45.628645,311.871592,227.763373,0.660798,0.611088,0.056976,0.012400,-0.012611,3.988419,-47.422384,314.178995,-43.921623,309.675739,5.380426
-45.550019,311.932793,227.764573,0.662036,0.612000,0.057207,0.012450,-0.012586,3.988402,-47.347198,314.238723,-43.840186,309.738935,5.480064
-45.471469,311.994092,227.765770,0.663279,0.612918,0.057433,0.012499,-0.012562,3.988384,-47.272097,314.298535,-43.758791,309.802207,5.579702
-45.392995,312.055488,227.766962,0.664527,0.613842,0.057653,0.012547,-0.012538,3.988366,-47.197075,314.358418,-43.677384,309.865489,5.679339
-45.314598,312.116982,227.768151,0.665779,0.614771,0.057868,0.012594,-0.012514,3.988347,-47.122132,314.418380,-43.595967,309.928777,5.778977
-45.236278,312.178575,227.769335,0.667036,0.615706,0.058077,0.012640,-0.012490,3.988328,-47.047274,314.478425,-43.514818,309.992430,5.878614
-45.158036,312.240266,227.770517,0.668298,0.616647,0.058281,0.012684,-0.012466,3.988308,-46.972498,314.538543,-43.433698,310.056143,5.978252
-45.079872,312.302056,227.771694,0.669564,0.617593,0.058479,0.012727,-0.012443,3.988288,-46.897799,314.598738,-43.352569,310.119863,6.077889
-45.001786,312.363945,227.772868,0.670834,0.618544,0.058672,0.012769,-0.012419,3.988267,-46.823187,314.659020,-43.271430,310.183591,6.177527
-44.923779,312.425933,227.774039,0.672109,0.619502,0.058858,0.012810,-0.012396,3.988245,-46.748652,314.719373,-43.190580,310.247706,6.277164
-44.845851,312.488021,227.775206,0.673387,0.620464,0.059040,0.012850,-0.012373,3.988223,-46.674200,314.779811,-43.109750,310.311862,6.376802
-44.768003,312.550208,227.776370,0.674669,0.621432,0.059215,0.012888,-0.012350,3.988201,-46.599828,314.840327,-43.028912,310.376024,6.476439
-44.690235,312.612496,227.777531,0.675955,0.622406,0.059385,0.012925,-0.012327,3.988178,-46.525537,314.900922,-42.948064,310.440194,6.576077
-44.612547,312.674883,227.778689,0.677245,0.623385,0.059550,0.012961,-0.012305,3.988154,-46.451329,314.961599,-42.867526,310.504769,6.675714
-44.534939,312.737371,227.779844,0.678538,0.624369,0.059708,0.012996,-0.012282,3.988130,-46.377198,315.022355,-42.786994,310.569367,6.775352
-44.457413,312.799960,227.780996,0.679834,0.625358,0.059861,0.013029,-0.012260,3.988105,-46.303148,315.083193,-42.706455,310.633970,6.874989
-44.379968,312.862648,227.782146,0.681134,0.626353,0.060009,0.013061,-0.012238,3.988080,-46.229184,315.144114,-42.625908,310.698581,6.974627
-44.302605,312.925438,227.783292,0.682437,0.627353,0.060150,0.013092,-0.012217,3.988054,-46.155296,315.205112,-42.545692,310.763616,7.074264
-44.225323,312.988329,227.784437,0.683743,0.628358,0.060286,0.013122,-0.012195,3.988028,-46.081488,315.266193,-42.465470,310.828658,7.173902
-44.148124,313.051320,227.785579,0.685052,0.629368,0.060416,0.013150,-0.012174,3.988001,-46.007761,315.327355,-42.385242,310.893705,7.273540
-44.071007,313.114413,227.786718,0.686363,0.630383,0.060541,0.013177,-0.012154,3.987974,-45.934113,315.388601,-42.305021,310.958773,7.373177
-43.993974,313.177606,227.787856,0.687678,0.631403,0.060659,0.013203,-0.012133,3.987946,-45.860550,315.449928,-42.225125,311.024255,7.472815
-43.917023,313.240901,227.788991,0.688994,0.632428,0.060772,0.013228,-0.012113,3.987917,-45.787060,315.511338,-42.145227,311.089739,7.572452
-43.840156,313.304298,227.790124,0.690314,0.633459,0.060880,0.013251,-0.012093,3.987888,-45.713653,315.572828,-42.065319,311.155231,7.672090
-43.763373,313.367795,227.791255,0.691635,0.634493,0.060982,0.013273,-0.012073,3.987859,-45.640327,315.634405,-41.985436,311.220757,7.771727
-43.686674,313.431395,227.792385,0.692959,0.635533,0.061078,0.013294,-0.012054,3.987829,-45.567080,315.696063,-41.905869,311.286681,7.871365
-43.610059,313.495096,227.793512,0.694284,0.636577,0.061168,0.013314,-0.012035,3.987798,-45.493911,315.757807,-41.826300,311.352607,7.971002
-43.533529,313.558898,227.794638,0.695612,0.637627,0.061253,0.013333,-0.012016,3.987767,-45.420819,315.819627,-41.746725,311.418538,8.070640
-43.457083,313.622802,227.795762,0.696941,0.638681,0.061332,0.013350,-0.011998,3.987735,-45.347809,315.881538,-41.667186,311.484520,8.170277
-43.380723,313.686808,227.796885,0.698272,0.639739,0.061406,0.013366,-0.011979,3.987702,-45.274875,315.943528,-41.587959,311.550883,8.269915
-43.304448,313.750915,227.798006,0.699604,0.640801,0.061474,0.013381,-0.011962,3.987669,-45.202022,316.005605,-41.508730,311.617249,8.369552
-43.228258,313.815124,227.799126,0.700938,0.641869,0.061537,0.013394,-0.011944,3.987636,-45.129243,316.067761,-41.429495,311.683619,8.469190
-43.152154,313.879435,227.800245,0.702274,0.642941,0.061594,0.013407,-0.011927,3.987602,-45.056549,316.130006,-41.350309,311.750055,8.568827
-43.076136,313.943847,227.801362,0.703610,0.644017,0.061645,0.013418,-0.011910,3.987567,-44.983930,316.192336,-41.271429,311.816855,8.668465
-43.000205,314.008360,227.802478,0.704948,0.645098,0.061692,0.013428,-0.011894,3.987532,-44.911390,316.254745,-41.192546,311.883658,8.768102
-42.924360,314.072976,227.803593,0.706286,0.646182,0.061732,0.013437,-0.011878,3.987496,-44.838929,316.317248,-41.113661,311.950462,8.867740
-42.848601,314.137692,227.804708,0.707625,0.647271,0.061768,0.013445,-0.011862,3.987459,-44.766543,316.379830,-41.034841,312.017345,8.967377
-42.772929,314.202511,227.805821,0.708965,0.648364,0.061798,0.013451,-0.011847,3.987422,-44.694232,316.442495,-40.956317,312.084582,9.067015
-42.697344,314.267430,227.806934,0.710306,0.649461,0.061823,0.013457,-0.011832,3.987384,-44.622003,316.505247,-40.877791,312.151821,9.166653
-42.621846,314.332451,227.808045,0.711647,0.650562,0.061842,0.013461,-0.011817,3.987346,-44.549851,316.568087,-40.799265,312.219060,9.266290
-42.546436,314.397573,227.809156,0.712988,0.651667,0.061856,0.013464,-0.011802,3.987307,-44.477772,316.631009,-40.720816,312.286389,9.365928
-42.471112,314.462796,227.810267,0.714330,0.652776,0.061865,0.013466,-0.011788,3.987268,-44.405775,316.694020,-40.642653,312.354055,9.465565
-42.395877,314.528120,227.811377,0.715672,0.653888,0.061869,0.013467,-0.011775,3.987228,-44.333850,316.757112,-40.564490,312.421720,9.565203
-42.320729,314.593545,227.812486,0.717013,0.655004,0.061868,0.013467,-0.011762,3.987187,-44.262002,316.820294,-40.486328,312.489384,9.664840
-42.245669,314.659071,227.813595,0.718355,0.656124,0.061862,0.013465,-0.011749,3.987146,-44.190233,316.883561,-40.408254,312.557154,9.764478
-42.170697,314.724698,227.814704,0.719697,0.657248,0.061850,0.013463,-0.011736,3.987104,-44.118540,316.946913,-40.330461,312.625246,9.864115
-42.095813,314.790425,227.815812,0.721038,0.658374,0.061834,0.013459,-0.011724,3.987061,-44.046918,317.010349,-40.252670,312.693337,9.963753
-42.021017,314.856252,227.816920,0.722379,0.659505,0.061813,0.013455,-0.011712,3.987018,-43.975374,317.073872,-40.174878,312.761428,10.063390
-41.946310,314.922179,227.818027,0.723719,0.660638,0.061787,0.013449,-0.011701,3.986975,-43.903911,317.137489,-40.097190,312.829631,10.163028
-41.871691,314.988207,227.819135,0.725059,0.661775,0.061756,0.013442,-0.011689,3.986930,-43.832515,317.201181,-40.019773,312.898144,10.262665
-41.797160,315.054334,227.820242,0.726398,0.662915,0.061721,0.013435,-0.011679,3.986885,-43.761201,317.264967,-39.942357,312.966654,10.362303
-41.722719,315.120562,227.821350,0.727736,0.664058,0.061680,0.013426,-0.011668,3.986839,-43.689958,317.328838,-39.864944,313.035163,10.461940
-41.648365,315.186888,227.822457,0.729073,0.665204,0.061635,0.013416,-0.011658,3.986793,-43.618791,317.392796,-39.787643,313.103795,10.561578
-41.574101,315.253314,227.823565,0.730409,0.666353,0.061586,0.013405,-0.011648,3.986746,-43.547696,317.456837,-39.710607,313.172719,10.661215
-41.499925,315.319839,227.824672,0.731744,0.667505,0.061532,0.013393,-0.011639,3.986699,-43.476674,317.520964,-39.633574,313.241643,10.760853
-41.425838,315.386464,227.825780,0.733078,0.668660,0.061473,0.013381,-0.011630,3.986650,-43.405730,317.585181,-39.556541,313.310565,10.860490
-41.351840,315.453186,227.826887,0.734411,0.669818,0.061410,0.013367,-0.011622,3.986602,-43.334861,317.649484,-39.479631,313.379619,10.960128
-41.277931,315.520008,227.827995,0.735742,0.670979,0.061343,0.013352,-0.011613,3.986552,-43.264065,317.713875,-39.402980,313.448952,11.059766
-41.204111,315.586927,227.829103,0.737071,0.672141,0.061272,0.013337,-0.011605,3.986502,-43.193339,317.778351,-39.326334,313.518282,11.159403
-41.130380,315.653945,227.830212,0.738399,0.673307,0.061196,0.013320,-0.011598,3.986451,-43.122689,317.842915,-39.249689,313.587610,11.259041
-41.056738,315.721060,227.831320,0.739726,0.674475,0.061116,0.013303,-0.011591,3.986399,-43.052116,317.907566,-39.173174,313.657078,11.358678
-40.983185,315.788273,227.832429,0.741050,0.675645,0.061032,0.013284,-0.011584,3.986347,-42.981610,317.972304,-39.096913,313.726812,11.458316
-40.909721,315.855583,227.833539,0.742373,0.676818,0.060944,0.013265,-0.011577,3.986294,-42.911179,318.037127,-39.020654,313.796544,11.557953
-40.836346,315.922991,227.834648,0.743694,0.677994,0.060852,0.013245,-0.011571,3.986241,-42.840822,318.102039,-38.944399,313.866272,11.657591
-40.763060,315.990495,227.835758,0.745012,0.679170,0.060756,0.013224,-0.011565,3.986187,-42.770537,318.167040,-38.868286,313.936144,11.757228
-40.689863,316.058095,227.836869,0.746329,0.680350,0.060656,0.013202,-0.011560,3.986132,-42.700325,318.232124,-38.792415,314.006274,11.856866
-40.616755,316.125792,227.837980,0.747643,0.681531,0.060552,0.013180,-0.011555,3.986076,-42.630184,318.297300,-38.716550,314.076398,11.956503
-40.543735,316.193585,227.839091,0.748955,0.682714,0.060445,0.013156,-0.011550,3.986020,-42.560113,318.362557,-38.640688,314.146520,12.056141
-40.470805,316.261473,227.840203,0.750265,0.683899,0.060334,0.013132,-0.011545,3.985963,-42.490114,318.427901,-38.564974,314.216790,12.155778
-40.397964,316.329457,227.841316,0.751572,0.685086,0.060220,0.013107,-0.011541,3.985905,-42.420188,318.493335,-38.489499,314.287307,12.255416
-40.325212,316.397536,227.842429,0.752877,0.686275,0.060102,0.013081,-0.011538,3.985846,-42.350333,318.558853,-38.414028,314.357819,12.355053
-40.252548,316.465709,227.843542,0.754179,0.687465,0.059981,0.013055,-0.011534,3.985787,-42.280549,318.624460,-38.338564,314.428326,12.454691
-40.179973,316.533977,227.844656,0.755478,0.688656,0.059856,0.013028,-0.011531,3.985727,-42.210839,318.690158,-38.263253,314.498986,12.554328
-40.107487,316.602339,227.845771,0.756775,0.689850,0.059728,0.013000,-0.011528,3.985667,-42.141198,318.755936,-38.188174,314.569883,12.653966
-40.035090,316.670796,227.846886,0.758069,0.691045,0.059597,0.012971,-0.011526,3.985605,-42.071625,318.821801,-38.113101,314.640775,12.753604
-39.962780,316.739345,227.848002,0.759360,0.692241,0.059463,0.012942,-0.011523,3.985543,-42.002124,318.887755,-38.038033,314.711661,12.853241
-39.890560,316.807988,227.849118,0.760648,0.693438,0.059326,0.012912,-0.011521,3.985481,-41.932693,318.953795,-37.963125,314.782702,12.952879
-39.818428,316.876723,227.850235,0.761933,0.694636,0.059186,0.012881,-0.011520,3.985417,-41.863339,319.019926,-37.888444,314.853970,13.052516
-39.746384,316.945551,227.851353,0.763215,0.695836,0.059042,0.012850,-0.011519,3.985353,-41.794046,319.086136,-37.813768,314.925232,13.152154
-39.674428,317.014472,227.852471,0.764494,0.697037,0.058896,0.012818,-0.011518,3.985288,-41.724824,319.152435,-37.739098,314.996490,13.251791
-39.602560,317.083484,227.853590,0.765769,0.698238,0.058748,0.012786,-0.011517,3.985222,-41.655670,319.218820,-37.664593,315.067902,13.351429
-39.530781,317.152587,227.854710,0.767041,0.699440,0.058596,0.012753,-0.011517,3.985155,-41.586592,319.285296,-37.590311,315.139533,13.451066
-39.459089,317.221782,227.855830,0.768310,0.700643,0.058442,0.012719,-0.011517,3.985088,-41.517579,319.351854,-37.516034,315.211160,13.550704
-39.387485,317.291068,227.856951,0.769576,0.701848,0.058286,0.012685,-0.011517,3.985020,-41.448636,319.418497,-37.441763,315.282780,13.650341
-39.315968,317.360444,227.858073,0.770838,0.703052,0.058127,0.012650,-0.011518,3.984951,-41.379764,319.485230,-37.367659,315.354557,13.749979
-39.244539,317.429910,227.859195,0.772097,0.704258,0.057965,0.012615,-0.011518,3.984881,-41.310960,319.552047,-37.293774,315.426547,13.849616
-39.173198,317.499466,227.860318,0.773352,0.705464,0.057802,0.012580,-0.011519,3.984810,-41.242223,319.618949,-37.219897,315.498529,13.949254
-39.101943,317.569111,227.861441,0.774604,0.706671,0.057636,0.012543,-0.011521,3.984739,-41.173553,319.685934,-37.146025,315.570506,14.048891
-39.030776,317.638845,227.862566,0.775852,0.707877,0.057468,0.012507,-0.011523,3.984667,-41.104956,319.753008,-37.072321,315.642637,14.148529
-38.959696,317.708668,227.863691,0.777096,0.709084,0.057297,0.012470,-0.011525,3.984594,-41.036424,319.820168,-36.998834,315.714973,14.248166
-38.888702,317.778579,227.864816,0.778337,0.710292,0.057125,0.012432,-0.011527,3.984520,-40.967960,319.887411,-36.925352,315.787304,14.347804
-38.817796,317.848578,227.865942,0.779573,0.711499,0.056951,0.012394,-0.011529,3.984445,-40.899565,319.954743,-36.851880,315.859624,14.447441
-38.746975,317.918665,227.867069,0.780806,0.712707,0.056775,0.012356,-0.011532,3.984370,-40.831237,320.022158,-36.778574,315.932102,14.547079
-38.676241,317.988838,227.868197,0.782036,0.713915,0.056598,0.012317,-0.011535,3.984293,-40.762980,320.089657,-36.705479,316.004779,14.646717
-38.605593,318.059099,227.869325,0.783261,0.715123,0.056418,0.012278,-0.011539,3.984216,-40.694784,320.157239,-36.632394,316.077448,14.746354
-38.535032,318.129445,227.870454,0.784482,0.716330,0.056237,0.012238,-0.011542,3.984138,-40.626661,320.224910,-36.559318,316.150107,14.845992
-38.464556,318.199878,227.871584,0.785700,0.717538,0.056055,0.012199,-0.011546,3.984059,-40.558603,320.292661,-36.486406,316.222922,14.945629
-38.394165,318.270397,227.872714,0.786913,0.718745,0.055871,0.012158,-0.011550,3.983979,-40.490612,320.360502,-36.413708,316.295931,15.045267
-38.323861,318.341000,227.873845,0.788123,0.719953,0.055685,0.012118,-0.011555,3.983899,-40.422688,320.428420,-36.341017,316.368933,15.144904
-38.253641,318.411689,227.874976,0.789328,0.721160,0.055498,0.012077,-0.011559,3.983817,-40.354835,320.496433,-36.268335,316.441926,15.244542
-38.183507,318.482461,227.876109,0.790529,0.722366,0.055311,0.012036,-0.011564,3.983735,-40.287040,320.564519,-36.195821,316.515068,15.344179
-38.113457,318.553318,227.877242,0.791726,0.723572,0.055121,0.011995,-0.011569,3.983651,-40.219317,320.632694,-36.123515,316.588402,15.443817
-38.043492,318.624259,227.878375,0.792920,0.724778,0.054931,0.011954,-0.011575,3.983567,-40.151660,320.700949,-36.051215,316.661730,15.543454
-37.973612,318.695283,227.879509,0.794109,0.725983,0.054740,0.011912,-0.011581,3.983482,-40.084069,320.769289,-35.978925,316.735048,15.643092
-37.903816,318.766390,227.880644,0.795293,0.727186,0.054548,0.011870,-0.011586,3.983396,-40.016547,320.837719,-35.906800,316.808509,15.742729
-37.834104,318.837579,227.881780,0.796474,0.728391,0.054355,0.011828,-0.011593,3.983309,-39.949088,320.906224,-35.834881,316.882159,15.842367
-37.764477,318.908850,227.882916,0.797650,0.729593,0.054161,0.011786,-0.011599,3.983221,-39.881694,320.974813,-35.762972,316.955798,15.942004
-37.694933,318.980203,227.884053,0.798822,0.730795,0.053966,0.011743,-0.011606,3.983132,-39.814371,321.043489,-35.691070,317.029430,16.041642
-37.625472,319.051638,227.885190,0.799990,0.731996,0.053771,0.011701,-0.011613,3.983042,-39.747109,321.112244,-35.619330,317.103204,16.141279
-37.556095,319.123153,227.886328,0.801154,0.733197,0.053575,0.011658,-0.011620,3.982951,-39.679917,321.181082,-35.547798,317.177164,16.240917
-37.486801,319.194749,227.887467,0.802314,0.734397,0.053379,0.011615,-0.011627,3.982859,-39.612784,321.249996,-35.476273,317.251116,16.340554
-37.417590,319.266425,227.888607,0.803469,0.735595,0.053182,0.011572,-0.011635,3.982766,-39.545724,321.319001,-35.404759,317.325057,16.440192
-37.348461,319.338181,227.889747,0.804620,0.736792,0.052985,0.011529,-0.011643,3.982673,-39.478725,321.388084,-35.333401,317.399135,16.539830
-37.279415,319.410016,227.890887,0.805766,0.737988,0.052787,0.011486,-0.011651,3.982578,-39.411792,321.457252,-35.262251,317.473393,16.639467
-37.210451,319.481930,227.892029,0.806909,0.739183,0.052590,0.011443,-0.011659,3.982482,-39.344924,321.526495,-35.191107,317.547645,16.739105
-37.141570,319.553922,227.893171,0.808047,0.740377,0.052392,0.011400,-0.011668,3.982385,-39.278125,321.595824,-35.119974,317.621886,16.838742
-37.072770,319.625993,227.894314,0.809180,0.741569,0.052194,0.011357,-0.011676,3.982287,-39.211384,321.665231,-35.048995,317.696258,16.938380
-37.004052,319.698142,227.895457,0.810310,0.742760,0.051997,0.011314,-0.011685,3.982188,-39.144713,321.734719,-34.978223,317.770813,17.038017
-36.935415,319.770368,227.896601,0.811435,0.743950,0.051799,0.011271,-0.011695,3.982088,-39.078107,321.804290,-34.907460,317.845359,17.137655
-36.866859,319.842671,227.897746,0.812556,0.745138,0.051601,0.011228,-0.011704,3.981987,-39.011564,321.873938,-34.836704,317.919896,17.237292
-36.798384,319.915051,227.898892,0.813672,0.746325,0.051404,0.011185,-0.011714,3.981885,-38.945086,321.943669,-34.766099,317.994556,17.336930
-36.729990,319.987507,227.900038,0.814784,0.747510,0.051207,0.011142,-0.011724,3.981782,-38.878674,322.013480,-34.695702,318.069397,17.436567
-36.661676,320.060039,227.901185,0.815892,0.748693,0.051010,0.011099,-0.011734,3.981678,-38.812327,322.083370,-34.625312,318.144229,17.536205
-36.593443,320.132646,227.902333,0.816996,0.749876,0.050814,0.011056,-0.011744,3.981572,-38.746044,322.153336,-34.554930,318.219053,17.635842
-36.525289,320.205329,227.903481,0.818096,0.751057,0.050618,0.011013,-0.011755,3.981466,-38.679825,322.223382,-34.484692,318.293997,17.735480
-36.457216,320.278086,227.904630,0.819191,0.752236,0.050422,0.010971,-0.011765,3.981358,-38.613670,322.293507,-34.414664,318.369118,17.835117
-36.389222,320.350918,227.905780,0.820282,0.753413,0.050228,0.010928,-0.011776,3.981249,-38.547581,322.363712,-34.344643,318.444231,17.934755
-36.321307,320.423824,227.906931,0.821369,0.754588,0.050034,0.010886,-0.011788,3.981139,-38.481556,322.433995,-34.274630,318.519335,18.034392
-36.253472,320.496803,227.908082,0.822451,0.755761,0.049841,0.010844,-0.011799,3.981028,-38.415593,322.504355,-34.204758,318.594551,18.134030
-36.185715,320.569855,227.909235,0.823529,0.756933,0.049648,0.010802,-0.011811,3.980916,-38.349699,322.574798,-34.135095,318.669945,18.233668
-36.118037,320.642981,227.910388,0.824604,0.758103,0.049457,0.010760,-0.011822,3.980802,-38.283869,322.645313,-34.065437,318.745333,18.333305
-36.050437,320.716179,227.911542,0.825674,0.759271,0.049266,0.010719,-0.011834,3.980688,-38.218103,322.715909,-33.995789,318.820711,18.432943
